Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       4/4           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::end() [312]
                0.00    0.00       4/4           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::begin() [313]
                0.00    0.00       4/84          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::end() const [112]
                0.00    0.00       4/84          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::begin() const [113]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::copy<__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [321]
                0.00    0.00       4/4           void std::_Destroy<__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece> >(__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::allocator<std::optional<Piece> >&) [323]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Construct<std::optional<Piece>>(std::optional<Piece>*) [316]
[315]    0.0    0.00    0.00       4         std::optional<Piece>::optional() [315]
                0.00    0.00       4/1742484     std::_Optional_base<Piece, true, true>::_Optional_base() [50]
-----------------------------------------------
                0.00    0.00       4/4           std::optional<Piece>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::optional<Piece>*, unsigned long>(std::optional<Piece>*, unsigned long) [375]
[316]    0.0    0.00    0.00       4         void std::_Construct<std::optional<Piece>>(std::optional<Piece>*) [316]
                0.00    0.00       4/58732       operator new(unsigned long, void*) [74]
                0.00    0.00       4/4           std::optional<Piece>::optional() [315]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [318]
[317]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__niter_wrap<__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*>(__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*) [317]
                0.00    0.00       4/8           std::optional<Piece>* std::__niter_base<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [295]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::operator+(long) const [308]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::copy<__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [321]
[318]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [318]
                0.00    0.00       8/8           std::optional<Piece> const* std::__niter_base<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [294]
                0.00    0.00       4/8           std::optional<Piece>* std::__niter_base<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [295]
                0.00    0.00       4/4           std::optional<Piece>* std::__copy_move_a1<false, std::optional<Piece> const*, std::optional<Piece>*>(std::optional<Piece> const*, std::optional<Piece> const*, std::optional<Piece>*) [319]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__niter_wrap<__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*>(__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*) [317]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [318]
[319]    0.0    0.00    0.00       4         std::optional<Piece>* std::__copy_move_a1<false, std::optional<Piece> const*, std::optional<Piece>*>(std::optional<Piece> const*, std::optional<Piece> const*, std::optional<Piece>*) [319]
                0.00    0.00       4/4           std::optional<Piece>* std::__copy_move_a2<false, std::optional<Piece> const*, std::optional<Piece>*>(std::optional<Piece> const*, std::optional<Piece> const*, std::optional<Piece>*) [320]
-----------------------------------------------
                0.00    0.00       4/4           std::optional<Piece>* std::__copy_move_a1<false, std::optional<Piece> const*, std::optional<Piece>*>(std::optional<Piece> const*, std::optional<Piece> const*, std::optional<Piece>*) [319]
[320]    0.0    0.00    0.00       4         std::optional<Piece>* std::__copy_move_a2<false, std::optional<Piece> const*, std::optional<Piece>*>(std::optional<Piece> const*, std::optional<Piece> const*, std::optional<Piece>*) [320]
                0.00    0.00       4/4           std::optional<Piece>* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<std::optional<Piece> >(std::optional<Piece> const*, std::optional<Piece> const*, std::optional<Piece>*) [310]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::operator=(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [314]
[321]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::copy<__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [321]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__miter_base<__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [293]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [318]
